,cloudPercent,SCA_cloudFree,SCA,SCA_error
2002-07-04,67.99866429207479,98.12173913043478,65.39959928762245,33.999332146037396
2002-07-05,54.76402493321461,99.63090551181102,72.45102404274265,27.382012466607303
2002-07-06,98.63089937666963,100.0,50.68455031166518,49.315449688334816
2002-07-07,62.2439893143366,99.20400943396226,68.57747105966162,31.1219946571683
2002-07-08,1.0129118432769368,98.5269312942764,98.0353962600178,0.5064559216384684
2002-07-09,4.0182546749777375,98.33004754725734,96.3880231522707,2.0091273374888687
2002-07-10,90.54986642920748,97.52650176678446,54.4913178984862,45.27493321460374
2002-07-11,97.18388245770258,94.46640316205533,51.252226179875336,48.59194122885129
2002-07-12,69.26758682101514,99.05831220572256,65.07680320569902,34.63379341050757
2002-07-13,99.93321460373998,100.0,50.03339269813001,49.96660730186999
2002-07-14,98.15227070347284,95.78313253012048,50.84594835262689,49.07613535173642
2002-07-15,99.8886910062333,100.0,50.05565449688335,49.94434550311665
2002-07-16,100.0,-1.0,50.0,50.0
2002-07-17,99.20970614425646,98.59154929577466,50.384016028495104,49.60485307212823
2002-07-18,93.83348174532502,96.028880866426,52.838379341050754,46.91674087266251
2002-07-19,53.58414959928762,97.72182254196643,72.15048975957258,26.79207479964381
2002-07-20,3.4839715048975957,95.73290277937954,94.13958147818343,1.7419857524487978
2002-07-21,87.06589492430989,95.00860585197934,55.82146037399822,43.532947462154944
2002-07-22,63.26803205699021,95.72727272727273,66.79652715939449,31.634016028495104
2002-07-23,0.3784505788067676,95.87709497206703,95.70347284060551,0.1892252894033838
2002-07-24,85.04007123775601,94.04761904761905,56.58949243098842,42.520035618878005
2002-07-25,95.20258236865538,98.37587006960557,52.32079252003562,47.60129118432769
2002-07-26,99.22083704363313,97.14285714285714,50.3673196794301,49.61041852181656
2002-07-27,70.80365093499555,92.94700724361418,62.53895814781835,35.40182546749777
2002-07-28,0.9238646482635797,96.5958881024604,96.16540516473731,0.46193232413178986
2002-07-29,79.16295636687445,87.07264957264957,57.724844167408726,39.58147818343723
2002-08-08,67.54229741763135,98.49108367626886,65.73909171861087,33.77114870881567
2002-08-09,99.93321460373998,100.0,50.03339269813001,49.96660730186999
2002-08-10,100.0,-1.0,50.0,50.0
2002-08-11,100.0,-1.0,50.0,50.0
2002-08-12,97.85173642030276,98.96373056994818,51.05186999109528,48.92586821015138
2002-08-13,76.09082813891362,99.95344506517691,61.943455031166515,38.04541406945681
2002-08-14,13.668744434550312,98.749355337803,92.08593054318789,6.834372217275156
2002-08-15,4.3187889581478185,97.48720335039553,95.43633125556545,2.1593944790739092
2002-08-16,26.580587711487087,96.63432383262584,84.23864648263579,13.290293855743544
2002-08-17,37.17720391807658,94.56059532246634,77.99421193232413,18.58860195903829
2002-08-18,17.36420302760463,94.30226293103449,86.60952804986643,8.682101513802316
2002-08-19,6.6562778272484415,95.635583114715,92.5979519145147,3.3281389136242208
2002-08-20,32.925200356188775,94.9220046465317,80.13134461264471,16.462600178094387
2002-08-21,95.36954585930543,93.75,52.02582368655387,47.684772929652716
2002-08-22,21.772039180765805,96.48548662492885,86.3646482635797,10.886019590382903
2002-08-23,84.69501335707925,96.36363636363636,57.09594835262689,42.347506678539624
2002-08-24,96.76090828138913,98.28178694158075,51.56389136242209,48.38045414069457
2002-08-25,69.32324131789849,93.61393323657474,63.3793410507569,34.661620658949246
2002-08-26,85.12911843276937,97.75449101796407,57.10151380231523,42.56455921638469
2002-08-27,98.05209260908282,97.71428571428571,50.92943009795191,49.02604630454141
2002-08-28,99.68833481745325,96.42857142857143,50.14470169189671,49.844167408726626
2002-08-29,91.01736420302761,95.04337050805452,54.04608192341941,45.508682101513806
2002-08-30,45.992876224398934,89.69497114591921,71.43811219946572,22.996438112199467
2002-08-31,66.84105075690115,93.35347432024169,64.37555654496883,33.42052537845058
2002-09-01,99.6660730186999,100.0,50.16696349065004,49.83303650934995
2002-09-02,64.34772929652716,96.50327817670934,66.57947462154942,32.17386464826358
2002-09-03,99.75512021371327,100.0,50.122439893143365,49.877560106856635
2002-09-04,95.6032947462155,98.73417721518987,52.1426981300089,47.80164737310775
2002-09-05,76.15761353517364,97.01213818860877,61.20881567230633,38.07880676758682
2002-09-06,86.18655387355298,91.1361804995971,55.68232413178985,43.09327693677649
2002-09-07,73.85351736420303,96.93486590038314,62.27181656277827,36.926758682101514
2002-09-08,85.32947462154942,87.0257966616085,55.431878895814776,42.66473731077471
2002-09-09,72.64024933214603,94.26362896663954,62.11041852181657,36.32012466607301
2002-09-10,90.30498664292075,96.32606199770379,54.4913178984862,45.152493321460376
2002-09-11,95.81478183437223,96.27659574468085,51.93677649154051,47.90739091718611
2002-09-12,20.258236865538738,94.08151870463428,85.15138023152271,10.129118432769369
2002-09-14,15.026714158504006,94.28870840974587,87.63357079252003,7.513357079252003
2002-09-15,81.02181656277827,90.6158357771261,57.708147818343726,40.510908281389135
2002-09-16,61.17542297417632,97.16169724770643,68.31032947462154,30.58771148708816
2002-09-17,3.4728406055209264,91.66282287822878,90.21593944790739,1.7364203027604632
2002-09-18,0.3784505788067676,88.81564245810057,88.6687444345503,0.1892252894033838
2002-09-19,96.19323241317899,91.81286549707602,51.59171861086376,48.096616206589495
2002-09-20,94.0227070347284,99.25512104283054,52.94412288512912,47.0113535173642
2002-09-21,86.97684772929652,95.64102564102565,55.943900267141586,43.48842386464826
2002-09-22,96.02626892252894,97.47899159663865,51.886687444345505,48.01313446126447
2002-09-23,99.79964381121995,100.0,50.100178094390024,49.899821905609976
2002-09-24,89.71504897595726,100.0,55.14247551202137,44.85752448797863
2002-09-25,99.03161175422974,100.0,50.48419412288513,49.51580587711487
2002-09-26,99.10952804986643,100.0,50.44523597506678,49.55476402493321
2002-09-27,97.85173642030276,100.0,51.07413178984862,48.92586821015138
2002-09-28,10.362867319679431,99.98758226747796,94.80743544078362,5.1814336598397155
2002-09-29,0.7457702582368655,99.92149826174722,99.54919857524487,0.37288512911843275
2002-09-30,0.13357079252003562,99.67677218011592,99.61041852181657,0.06678539626001781
2002-10-01,0.2894033837934105,99.60928778745256,99.46571682991986,0.14470169189670526
2002-10-02,53.70658949243099,99.95191151719163,73.12444345503117,26.853294746215497
2002-10-03,99.05387355298309,100.0,50.47306322350846,49.526936776491546
2002-10-04,99.97773820124665,100.0,50.01113089937667,49.988869100623326
2002-10-05,40.92831700801425,99.30280761258715,79.1239982190561,20.464158504007123
2002-10-06,97.78495102404274,100.0,51.10752448797863,48.89247551202137
2002-10-07,73.06322350845949,99.62809917355372,63.36821015138023,36.53161175422974
2002-10-08,61.89893143365984,99.94157172071283,69.02827248441675,30.94946571682992
2002-10-09,33.960373998219055,99.91572560256195,82.96415850400713,16.980186999109527
2002-10-10,85.12911843276937,99.10179640718563,57.30186999109528,42.56455921638469
2002-10-11,74.44345503116652,99.86933797909407,62.74487978628673,37.22172751558326
2002-10-12,99.84416740872662,100.0,50.07791629563668,49.92208370436331
2002-10-13,20.859305431878898,99.01547116736991,88.79118432769367,10.429652715939449
2002-10-14,98.70881567230633,100.0,50.64559216384684,49.354407836153165
2002-10-15,99.68833481745325,100.0,50.155832591273374,49.844167408726626
2002-10-16,69.61264470169189,98.05860805860806,64.60373998219056,34.806322350845946
2002-10-17,99.75512021371327,100.0,50.122439893143365,49.877560106856635
2002-10-18,9.583704363312556,99.98768927736059,95.19701691896705,4.791852181656278
2002-10-19,75.2560106856634,99.91003148897886,62.34973285841497,37.6280053428317
2002-10-20,95.87043633125558,99.19137466307278,52.03138913624221,47.93521816562779
