,cloudPercent,SCA_cloudFree,SCA,SCA_error
2002-07-04,36.67322771472278,13.982899341481062,27.191532682220632,18.33661385736139
2002-07-05,44.3853040498494,13.897073632857666,29.92146727180704,22.1926520249247
2002-07-06,93.94154961970882,33.11556458020659,48.9770648580995,46.97077480985441
2002-07-07,40.58430641632869,12.322455338740893,27.613625514215386,20.292153208164347
2002-07-08,1.350391493073584,9.784457712615897,10.327524974558145,0.675195746536792
2002-07-09,1.366231284075552,13.217093287878487,13.719632866571816,0.683115642037776
2002-07-10,42.51666113969684,18.65912361669396,31.984217826795465,21.25833056984841
2002-07-11,62.30570918154491,27.75018683013121,41.613090717186736,31.152854590772456
2002-07-12,31.3605616827662,19.952258376213347,29.375398922419173,15.680280841383098
2002-07-13,88.89168208869539,25.92087312414734,47.325214036363896,44.445841044347695
2002-07-14,80.44718534604179,17.71147726340169,43.68668499481178,40.223592673020896
2002-07-15,89.92968268061603,23.915160313722712,47.37317387133928,44.96484134030801
2002-07-16,99.07699603841066,28.781147382654048,49.804149149738095,49.53849801920533
2002-07-17,97.5337234304297,37.19366731728476,49.68416041762497,48.76686171521485
2002-07-18,67.98565127316424,20.508565191241008,40.55850921577647,33.99282563658212
2002-07-19,43.13639491804039,17.72966702201041,31.64992529676262,21.5681974590202
2002-07-20,5.861618938607846,11.1183710883716,13.397464012294831,2.930809469303923
2002-07-21,55.87784326939877,17.566218809980803,35.68951622967947,27.938921634699387
2002-07-22,39.86211101721205,21.40762811105676,32.805151135881445,19.931055508606025
2002-07-23,3.841778899812083,13.0304187726435,14.450708343584967,1.9208894499060416
2002-07-25,78.60527807789818,20.041666666666664,43.590497890837,39.30263903894909
2002-07-26,76.05966894802077,10.123546574547849,40.45344503815845,38.02983447401039
2002-07-27,44.08703372877911,21.613287926328407,34.12814725273942,22.04351686438956
2002-07-28,2.69591325153418,11.589237125869191,12.624757972208256,1.34795662576709
2002-07-29,50.05693544205341,15.257052913986222,32.648275862068964,25.028467721026704
2002-08-08,43.29560730701069,16.86637509550475,31.21177922073291,21.647803653505346
2002-08-09,97.99014416476788,72.99742748159319,50.46221513819208,48.99507208238394
2002-08-10,100.0,-1.0,50.0,50.0
2002-08-11,99.95631469979296,100.0,50.02184265010352,49.97815734989648
2002-08-12,70.13535835455971,10.393765267599376,38.17173992791665,35.06767917727986
2002-08-13,49.31056901880104,12.28991670597844,30.87361174196881,24.65528450940052
2002-08-14,8.26442449980923,8.076076900950767,11.540847872829772,4.132212249904615
2002-08-15,5.134198393256384,11.01375897641184,13.015389936635966,2.567099196628192
2002-08-16,37.77220326412141,12.397894718746686,26.60103835717062,18.886101632060704
2002-08-17,25.60608514048221,15.309721671866368,24.19254387603852,12.803042570241104
2002-08-18,32.95559493797269,17.10509520263802,27.945806782888376,16.477797468986346
2002-08-19,8.621384222439106,11.646350885804404,14.95296633926532,4.310692111219553
2002-08-20,19.15540769425516,14.69259845714815,21.45587516892916,9.57770384712758
2002-08-21,95.29904472566618,63.38225812568741,50.62909396918447,47.64952236283309
2002-08-22,14.260473607827617,13.402966514937589,18.621876816322747,7.130236803913808
2002-08-23,76.00393660002072,14.76121812859943,41.54407956075831,38.00196830001036
2002-08-24,61.387340743038685,17.325797767958147,37.383621627211234,30.693670371519342
2002-08-25,26.052352884543385,14.560639595719952,23.79342682826813,13.026176442271693
2002-08-26,77.53892947943076,20.871401243044584,43.45740489154659,38.76946473971538
2002-08-27,91.26845740489156,21.231673949442563,47.4880813569959,45.634228702445775
2002-08-28,75.49091972343757,16.61041115023133,41.81651886479605,37.74545986171879
2002-08-29,78.2712415930029,13.76981628798718,42.12763091080552,39.13562079650145
2002-08-30,40.49468162870886,19.09233364393856,31.6082947336892,20.24734081435443
2002-08-31,40.206744329507245,18.6551053755233,31.257867017540107,20.103372164753623
2002-09-01,98.46350238729438,71.33905778602923,50.32787411345621,49.23175119364719
2002-09-02,44.80156680172863,17.42370995688894,32.01839830207821,22.40078340086432
2002-09-03,91.56104159200927,13.463426607756505,46.91669376772357,45.780520796004645
2002-09-04,86.56607581576293,27.32617552986768,46.95401561101543,43.28303790788146
2002-09-05,75.29070078411657,18.66138493841592,42.25644783431928,37.64535039205828
2002-09-06,60.76923236355422,15.490197114343225,36.46153941813253,30.38461618177711
2002-09-07,47.91062711495741,17.700453857791228,33.17536896980848,23.955313557478704
2002-09-08,50.9123981615146,12.828887602516597,31.75359234738746,25.456199080757298
2002-09-09,46.628013535727405,17.10839268295942,32.445095794867406,23.314006767863702
2002-09-10,73.1457016220765,16.88597947179031,41.10746212242773,36.57285081103825
2002-09-11,93.0257993019378,24.63690635302504,48.2311269458225,46.5128996509689
2002-09-12,10.664792335452685,8.382202202062604,12.820653911801228,5.332396167726342
2002-09-14,7.842235320546422,14.667053588701876,17.437946391958437,3.921117660273211
2002-09-15,58.24873503706635,15.042467876862371,35.40478813876617,29.124367518533177
2002-09-16,30.66589499930508,7.359958832100191,20.435909084308808,15.33294749965254
2002-09-17,7.705695017528343,11.219841110372649,14.208121881720237,3.8528475087641714
2002-09-18,5.168783380817503,6.727570931498031,8.964229053666802,2.584391690408752
2002-09-19,84.74399986740039,12.773990276231087,44.320799907180266,42.3719999337002
2002-09-20,86.44555221560174,26.900361723117395,46.86897159137507,43.22277610780087
2002-09-21,64.41790310330443,18.18464236502568,38.6794286182932,32.20895155165221
2002-09-22,94.24731585384552,59.486766255501145,50.54574369836294,47.12365792692276
2002-09-23,99.26928404744994,47.18050439217909,49.97939749581221,49.63464202372497
2002-09-24,97.82344362312485,99.73787680209698,51.08257292925836,48.91172181156242
2002-09-25,95.650096454538,30.88777768669563,49.16863676397699,47.825048227269
2002-09-26,68.0591064850968,26.25312583727784,42.41503621056685,34.0295532425484
2002-09-27,79.80462168765581,19.689491344545576,43.87867810863515,39.90231084382791
2002-09-28,16.275811102277043,40.99206545995537,42.45673325431111,8.137905551138521
2002-09-29,7.584263245669236,40.148860957483386,40.895997275164746,3.792131622834618
2002-09-30,2.655084990532836,37.48282948164265,37.815170997314965,1.327542495266418
2002-10-01,1.812132946802024,34.893285541525486,35.16703929140681,0.906066473401012
2002-10-02,32.31565772723869,24.77293800311881,32.92522901266924,16.157828863619343
2002-10-03,89.04641657879964,15.95968001210356,46.27136515328223,44.52320828939982
2002-10-04,99.97950310559006,100.0,50.010248447204965,49.98975155279503
2002-10-05,33.29190561950685,17.240574913921538,28.14681179507183,16.645952809753425
