,cloudPercent,SCA_cloudFree,SCA,SCA_error
2002-07-04,20.578962566802613,8.365126958669947,16.93315189658105,10.289481283401306
2002-07-05,55.22412838959602,11.928597913025056,32.953197881255434,27.61206419479801
2002-07-06,90.80165980341113,18.211835334476845,47.07601647181332,45.40082990170556
2002-07-07,23.008152604084216,9.520260302349609,18.833900585721068,11.504076302042108
2002-07-08,2.3617278966491724,7.729227725822602,8.727548346750892,1.1808639483245862
2002-07-09,2.150278036134803,8.43458775563034,9.328359685749906,1.0751390180674014
2002-07-10,37.35762827786058,11.702597632090477,26.009598848770693,18.67881413893029
2002-07-11,54.03098874502701,17.54903647625602,35.08261292542295,27.015494372513505
2002-07-12,30.6453846001701,12.25381434478825,23.82127811072213,15.32269230008505
2002-07-13,94.99294002571564,21.21307601417881,48.55862145127829,47.49647001285783
2002-07-14,63.3086960128625,8.457149009474591,34.75738625814276,31.65434800643125
2002-07-15,93.55577453685456,18.545476787571104,47.972999605833664,46.77788726842728
2002-07-16,97.80827756029802,13.737846597047174,49.205234246748326,48.90413878014901
2002-07-17,95.64549928372134,23.346021388435744,48.83935231044268,47.82274964186067
2002-07-18,43.47841561605264,10.26132587021165,27.53907176866982,21.73920780802632
2002-07-19,36.24654468088472,7.754289329710819,23.066899723574476,18.12327234044236
2002-07-20,7.814670164650578,7.868462621475911,11.16090330290404,3.907335082325289
2002-07-21,58.68780120065835,11.55165330709188,34.1161425791657,29.34390060032917
2002-07-22,26.050955414012737,10.254599536702672,20.608656090517076,13.025477707006369
2002-07-23,5.332045705510546,8.964459067933726,11.152492865934988,2.666022852755273
2002-07-24,57.90122481232714,13.54549891132968,34.653101540892926,28.95061240616357
2002-07-25,70.39588753903799,8.788893186273857,37.79981759245733,35.19794376951899
2002-07-26,62.91213243577632,8.466736299106858,34.596198163512966,31.45606621788816
2002-07-27,25.42329958016279,11.601438971072012,21.363620175928013,12.711649790081395
2002-07-28,6.651547713753102,8.120598498242579,10.906226871366208,3.325773856876551
2002-07-29,58.12868641186609,16.19679746213981,35.84615506254052,29.06434320593305
2002-08-08,21.21437589295255,9.045561862661376,17.73379031396311,10.607187946476277
2002-08-09,98.08867958760284,99.95872884853488,50.954871382256194,49.04433979380142
2002-08-10,99.98935813806833,100.0,50.00532093096584,49.99467906903416
2002-08-11,100.0,-1.0,50.0,50.0
2002-08-12,42.09995650626705,6.081879332126882,24.571389031671345,21.049978253133524
2002-08-13,24.91193489911104,5.97877476849284,16.935611547808467,12.45596744955552
2002-08-14,0.4804990223784305,4.148902322621699,4.369216398711281,0.2402495111892152
2002-08-15,3.2950070253903543,6.303360209552654,7.743167560507411,1.6475035126951771
2002-08-16,30.19602567247806,8.5272943710674,21.05040320985114,15.09801283623903
2002-08-17,22.19838845003087,13.383964270090445,21.512134116417865,11.099194225015436
2002-08-18,31.85349040588508,12.381903595008447,24.364580324249037,15.926745202942538
2002-08-19,6.658566413500775,10.806341506849895,13.416077287496982,3.3292832067503872
2002-08-20,18.964343662194786,10.650049568049852,18.11250939886818,9.482171831097393
2002-08-21,95.61074270034142,50.54342944399532,50.02385251653906,47.80537135017071
2002-08-22,11.138113237418615,7.617787754883882,12.338366547268013,5.569056618709308
2002-08-23,87.86950643125475,12.77743476424138,45.4847191179543,43.934753215627374
2002-08-24,52.746996430110414,11.985676756521594,32.037090480689784,26.373498215055207
2002-08-25,29.669151394296208,8.548186569305287,20.846587851739308,14.834575697148104
2002-08-26,95.65414500112352,17.38933236574746,48.58278767044984,47.82707250056176
2002-08-27,83.52519179261904,11.914924227891808,43.72555681090947,41.76259589630952
2002-08-28,61.03639021691888,11.30175534665815,34.92176696036983,30.51819510845944
2002-08-29,64.80867326795217,10.021989364327863,35.93120765622779,32.40433663397609
2002-08-30,39.58942193994376,14.684202257194482,28.665522437050896,19.79471096997188
2002-08-31,33.33913394266098,11.858202313853456,24.574347332576615,16.66956697133049
2002-09-01,98.53686608698396,29.98383620689655,49.70713671945826,49.26843304349197
2002-09-02,46.79310494825548,14.03513987573208,30.864214618174053,23.396552474127738
2002-09-03,94.27696237862642,16.36012950334091,48.07477755569485,47.13848118931321
2002-09-04,98.41550753028076,27.288557213930343,49.64013889929013,49.20775376514037
2002-09-05,88.39261412719763,19.363827907292876,46.44394128854369,44.196307063598816
2002-09-06,54.64100356271082,12.980781790158396,33.20845413108564,27.32050178135541
2002-09-07,53.74419569641763,13.68754698926936,33.20338279752613,26.872097848208814
2002-09-08,49.49888311226204,10.25795592437468,29.92982386779212,24.74944155613102
2002-09-09,59.80695957376168,13.648343003245156,35.389163807686835,29.90347978688084
2002-09-10,62.66164836859189,10.919698445639744,35.408059587018315,31.330824184295945
2002-09-11,92.88599029620651,15.122086570477247,47.51878185414306,46.44299514810327
2002-09-12,16.4008561853855,7.476241859760714,14.45050227696252,8.20042809269275
2002-09-15,43.44382226862177,10.633001671130009,27.735530457615592,21.721911134310886
2002-09-16,31.464437790821687,5.865503210263622,19.752174496962414,15.732218895410844
2002-09-17,7.8127040535674,5.860510240438894,9.308997946108091,3.9063520267837
2002-09-18,7.64379095311956,5.776530568527484,9.156880124085976,3.82189547655978
2002-09-19,76.25430990271653,12.092969165337584,40.99871393291937,38.12715495135826
2002-09-20,78.80631306352541,17.160578911095797,43.04011590266703,39.403156531762704
2002-09-21,57.49402256604817,11.85440007438055,33.785839903570654,28.747011283024086
2002-09-22,89.73575671462119,54.1644235945551,50.427446569178855,44.8678783573106
2002-09-23,99.75443630716352,100.0,50.12278184641824,49.87721815358176
2002-09-24,98.55543161653706,99.64529331514323,50.717160211108,49.27771580826853
2002-09-25,92.08760782364844,17.925327750361397,47.46212614232918,46.04380391182421
2002-09-26,50.33504512731714,19.55216989843029,34.87809892034426,25.16752256365857
2002-09-27,62.19128606766614,19.34448845643336,38.4095453359993,31.09564303383307
2002-09-28,6.338312474767864,28.247300695163435,29.62549573725332,3.169156237383932
2002-09-29,7.663444869267852,23.58289182655213,25.60735234747916,3.831722434633926
2002-09-30,2.9010515817261453,20.01451065269405,20.884405165692392,1.4505257908630729
2002-10-01,1.9968019504935604,17.26633523014107,17.919961686733636,0.9984009752467802
2002-10-02,21.68901621116857,8.1677302653186,17.240738029573414,10.844508105584287
2002-10-03,93.54837437957558,8.182095936449741,47.30206538751148,46.77418718978779
2002-10-04,99.01937213014604,12.057877813504824,49.62792897542519,49.50968606507302
2002-10-05,14.861892441469454,9.200444223468567,15.264030319574006,7.430946220734727
2002-10-06,86.92552755259754,25.46743063932449,46.79249597829858,43.46276377629877
2002-10-07,54.56978196594305,6.990159484221242,30.460535677581547,27.284890982971525
2002-10-08,70.37980473494109,13.967358023376557,39.32706108736455,35.189902367470545
2002-10-09,86.24671460255571,26.395982783357248,46.75367214693323,43.123357301277856
2002-10-10,99.85416707723232,93.51351351351352,50.06345702855566,49.92708353861616
2002-10-11,95.21490536277602,16.868562010712814,48.41462933753943,47.60745268138801
2002-10-12,97.86722479080198,35.87137312881168,49.698668148691205,48.93361239540099
2002-10-13,5.226911111638842,8.819451404897933,10.971922075249156,2.613455555819421
2002-10-14,96.03211831903091,15.239419829127757,48.62074130720139,48.01605915951546
2002-10-15,99.94324340303096,75.0,50.01418914924226,49.97162170151548
2002-10-16,89.96890071117917,32.45465633237597,48.24000915613579,44.98445035558959
2002-10-17,99.33268691073062,81.9846426461902,50.21343770693406,49.66634345536531
2002-10-18,12.00319758123558,33.025274329915455,35.062784190968415,6.00159879061779
2002-10-19,25.710905630665387,19.946314158043023,27.673388963405227,12.855452815332692
2002-10-20,58.759213468056025,15.64756814742448,35.8327869111478,29.37960673402801
2002-10-21,95.92733584488846,91.71832623014336,51.69904731848754,47.96366792244423
2002-10-22,95.47234082817842,55.1811215604319,50.23458352553411,47.73617041408921
2002-10-23,62.459682519605366,24.844694337397605,40.55661839109537,31.229841259802683
2002-10-24,8.356486428724086,21.4871821448314,23.86985189934538,4.178243214362043
2002-10-25,96.6289300242818,37.62862488306829,49.58295228784964,48.31446501214089
2002-10-26,2.584947853792721,15.311387755765388,16.20807029348321,1.2924739268963603
2002-10-27,13.383162926149852,11.198921906763209,16.391733405083727,6.691581463074926
2002-10-28,6.190038945002058,10.201076684217632,12.664645537156066,3.095019472501029
2002-10-29,2.280876730545463,11.19994491763972,12.084926345452098,1.1404383652727317
